patch_id,activation_id,height_p,width_p,px_total_p,px_nodata_p,perc_nodata_p,px_burned_p,perc_burned_p,px_0_p,perc_0_p,px_10_p,perc_10_p,px_20_p,perc_20_p,px_30_p,perc_30_p,px_40_p,perc_40_p,px_50_p,perc_50_p,px_60_p,perc_60_p,px_70_p,perc_70_p,px_80_p,perc_80_p,px_90_p,perc_90_p,px_95_p,perc_95_p,px_100_p,perc_100_p,px_0_ba,perc_0_ba,px_10_ba,perc_10_ba,px_20_ba,perc_20_ba,px_30_ba,perc_30_ba,px_40_ba,perc_40_ba,px_50_ba,perc_50_ba,px_60_ba,perc_60_ba,px_70_ba,perc_70_ba,px_80_ba,perc_80_ba,px_90_ba,perc_90_ba,px_95_ba,perc_95_ba,px_100_ba,perc_100_ba,fishnet_id
EMSR300_125,EMSR300,512.0,512.0,262144.0,0.0,0.0,66222.0,25.261688232421875,0.0,0.0,98903.0,37.72850036621094,84462.0,32.219696044921875,54602.0,20.829010009765625,0.0,0.0,24033.0,9.167861938476562,144.0,0.054931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.0,3.969979765032768,38835.0,58.64365316662137,24542.0,37.06019147715261,0.0,0.0,216.0,0.326175591193259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
EMSR300_126,EMSR300,512.0,512.0,262144.0,0.0,0.0,31361.0,11.963272094726562,0.0,0.0,74011.0,28.232955932617188,138.0,0.052642822265625,105833.0,40.37208557128906,2501.0,0.9540557861328124,64884.0,24.75128173828125,1781.0,0.6793975830078125,0.0,0.0,12996.0,4.95758056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4009.0,12.783393386690475,0.0,0.0,25161.0,80.23022225056599,0.0,0.0,1137.0,3.625522145339753,1054.0,3.3608622174037817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
EMSR300_127,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,1554.0,0.592803955078125,40035.0,15.272140502929688,102.0,0.038909912109375,87829.0,33.50410461425781,4856.0,1.8524169921875,57858.0,22.071075439453125,2615.0,0.9975433349609376,0.0,0.0,67295.0,25.67100524902344,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,96
EMSR300_128,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,24472.0,9.3353271484375,0.0,0.0,18185.0,6.937026977539063,36.0,0.01373291015625,13222.0,5.043792724609375,5158.0,1.967620849609375,0.0,0.0,201071.0,76.70249938964844,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,96
EMSR300_129,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,96
EMSR300_13,EMSR300,512.0,512.0,262144.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181570.0,69.26345825195312,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,88
EMSR300_130,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,97
EMSR300_131,EMSR300,512.0,512.0,262144.0,499.0,0.1903533935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,97
EMSR300_132,EMSR300,512.0,512.0,262144.0,99610.0,37.99819946289063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,97
EMSR300_133,EMSR300,512.0,512.0,262144.0,205291.0,78.31230163574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,98
EMSR300_134,EMSR300,512.0,512.0,262144.0,235805.0,89.95246887207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,98
EMSR300_135,EMSR300,512.0,512.0,262144.0,260118.0,99.22714233398438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,98
EMSR300_136,EMSR300,512.0,512.0,262144.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,99
EMSR300_137,EMSR300,512.0,288.0,147456.0,147456.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115371.0,78.240966796875,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,99
EMSR300_138,EMSR300,512.0,512.0,262144.0,68593.0,26.16615295410156,0.0,0.0,0.0,0.0,131274.0,50.077056884765625,56385.0,21.50917053222656,5801.0,2.2129058837890625,0.0,0.0,0.0,0.0,91.0,0.0347137451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100
EMSR300_139,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,151843.0,57.92350769042969,86208.0,32.8857421875,23225.0,8.859634399414062,868.0,0.33111572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100
EMSR300_14,EMSR300,512.0,512.0,262144.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175424.0,66.9189453125,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,88
EMSR300_140,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,209524.0,79.92706298828125,46432.0,17.71240234375,6188.0,2.36053466796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100
EMSR300_141,EMSR300,512.0,512.0,262144.0,0.0,0.0,13078.0,4.988861083984375,114151.0,43.54515075683594,72146.0,27.521514892578125,75847.0,28.933334350585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8881.0,67.90793699342407,4197.0,32.09206300657593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
EMSR300_142,EMSR300,512.0,512.0,262144.0,0.0,0.0,10976.0,4.18701171875,135308.0,51.61590576171875,74889.0,28.567886352539062,51947.0,19.816207885742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,10.331632653061224,9842.0,89.66836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
EMSR300_143,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,24492.0,9.34295654296875,160200.0,61.1114501953125,75923.0,28.962326049804688,1529.0,0.5832672119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,101
EMSR300_144,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,4478.0,1.708221435546875,170121.0,64.89601135253906,87545.0,33.39576721191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,102
EMSR300_145,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,70746.0,26.987457275390625,103037.0,39.30549621582031,88361.0,33.70704650878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,102
EMSR300_146,EMSR300,512.0,512.0,262144.0,0.0,0.0,55871.0,21.31309509277344,0.0,0.0,141359.0,53.92417907714844,117948.0,44.99359130859375,2837.0,1.0822296142578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13558.0,24.26661416477242,39542.0,70.77374666642801,2771.0,4.959639168799556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
EMSR300_147,EMSR300,512.0,512.0,262144.0,0.0,0.0,118272.0,45.1171875,17266.0,6.586456298828125,63439.0,24.20005798339844,138790.0,52.944183349609375,42649.0,16.269302368164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11933.0,10.089454816017316,64841.0,54.82362689393939,41498.0,35.086918290043286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
EMSR300_148,EMSR300,512.0,512.0,262144.0,0.0,0.0,145517.0,55.51033020019531,34072.0,12.9974365234375,3297.0,1.2577056884765625,113796.0,43.40972900390625,110979.0,42.33512878417969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.2954981204945127,42618.0,29.28729976566312,102469.0,70.41720211384236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
EMSR300_149,EMSR300,512.0,512.0,262144.0,0.0,0.0,83460.0,31.83746337890625,0.0,0.0,53579.0,20.438766479492188,31733.0,12.105178833007812,136683.0,52.14042663574219,17926.0,6.838226318359375,17815.0,6.7958831787109375,4408.0,1.6815185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4955.0,5.9369757967888805,17439.0,20.895039539899354,56026.0,67.12916367121974,228.0,0.2731847591660675,2716.0,3.2542535346273667,2096.0,2.5113826982985863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
EMSR300_15,EMSR300,512.0,512.0,262144.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169276.0,64.57366943359375,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,89
EMSR300_150,EMSR300,512.0,512.0,262144.0,0.0,0.0,19697.0,7.513809204101562,0.0,0.0,9715.0,3.705978393554688,712.0,0.2716064453125,150224.0,57.305908203125,25107.0,9.577560424804688,67084.0,25.59051513671875,9302.0,3.548431396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.1523074579885261,0.0,0.0,11805.0,59.93298471848505,10.0,0.050769152662842,2507.0,12.727826572574504,5345.0,27.13611209828908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
EMSR300_151,EMSR300,512.0,512.0,262144.0,0.0,0.0,5463.0,2.083969116210937,0.0,0.0,58088.0,22.1588134765625,1664.0,0.634765625,84516.0,32.24029541015625,24210.0,9.235382080078123,72342.0,27.59628295898437,3837.0,1.4636993408203125,0.0,0.0,17487.0,6.6707611083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2913.0,53.322350356946735,0.0,0.0,2424.0,44.37122460186711,126.0,2.306425041186161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
EMSR300_152,EMSR300,512.0,512.0,262144.0,0.0,0.0,485.0,0.1850128173828125,0.0,0.0,19234.0,7.337188720703125,0.0,0.0,19219.0,7.331466674804687,925.0,0.3528594970703125,20292.0,7.74078369140625,3207.0,1.2233734130859375,0.0,0.0,199267.0,76.01432800292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,62.68041237113402,0.0,0.0,181.0,37.31958762886598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
EMSR300_153,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,105
EMSR300_154,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,105
EMSR300_155,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,105
EMSR300_156,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,106
EMSR300_157,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,106
EMSR300_158,EMSR300,512.0,512.0,262144.0,6152.0,2.3468017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,106
EMSR300_159,EMSR300,512.0,512.0,262144.0,34583.0,13.192367553710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,107
EMSR300_16,EMSR300,512.0,512.0,262144.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163131.0,62.22953796386719,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,89
EMSR300_160,EMSR300,512.0,288.0,147456.0,62422.0,42.33262803819444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108952.0,73.88780381944444,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,107
EMSR300_161,EMSR300,512.0,512.0,262144.0,62712.0,23.9227294921875,0.0,0.0,3058.0,1.166534423828125,169384.0,64.6148681640625,12415.0,4.7359466552734375,13272.0,5.0628662109375,0.0,0.0,525.0,0.2002716064453125,778.0,0.296783447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100
EMSR300_162,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,214506.0,81.82754516601562,42113.0,16.064834594726562,4425.0,1.6880035400390625,1100.0,0.41961669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100
EMSR300_163,EMSR300,512.0,512.0,262144.0,0.0,0.0,32812.0,12.51678466796875,229332.0,87.48321533203125,32351.0,12.340927124023438,461.0,0.1758575439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32351.0,98.5950262099232,461.0,1.4049737900768011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EMSR300_164,EMSR300,512.0,512.0,262144.0,0.0,0.0,198964.0,75.89874267578125,47126.0,17.977142333984375,79890.0,30.475616455078125,108206.0,41.27731323242188,26922.0,10.269927978515623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68499.0,34.42783619147182,103585.0,52.06218210329507,26880.0,13.509981705233107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
EMSR300_165,EMSR300,512.0,512.0,262144.0,0.0,0.0,201796.0,76.97906494140625,2549.0,0.9723663330078124,42950.0,16.384124755859375,167362.0,63.843536376953125,49283.0,18.799972534179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5253.0,2.603123946956332,147260.0,72.97468730797439,49283.0,24.42218874506928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
EMSR300_166,EMSR300,512.0,512.0,262144.0,0.0,0.0,31398.0,11.977386474609377,0.0,0.0,172267.0,65.71464538574219,87501.0,33.37898254394531,2376.0,0.9063720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.0,7.799859863685585,26573.0,84.63277915790815,2376.0,7.567360978406268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
EMSR300_167,EMSR300,512.0,512.0,262144.0,0.0,0.0,16147.0,6.159591674804688,0.0,0.0,203910.0,77.78549194335938,58234.0,22.214508056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960.0,18.33157862141574,13187.0,81.66842137858426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
EMSR300_168,EMSR300,512.0,512.0,262144.0,0.0,0.0,56513.0,21.55799865722656,9744.0,3.717041015625,100763.0,38.43803405761719,149791.0,57.14073181152344,1846.0,0.704193115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476.0,4.381292799886752,52820.0,93.46522039176828,1217.0,2.1534868083449825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
EMSR300_169,EMSR300,512.0,512.0,262144.0,0.0,0.0,125820.0,47.99652099609375,0.0,0.0,57334.0,21.87118530273437,166403.0,63.47770690917969,38407.0,14.651107788085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17606.0,13.9930058814179,70367.0,55.92672071212844,37847.0,30.08027340645366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
EMSR300_17,EMSR300,512.0,512.0,262144.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156984.0,59.8846435546875,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,89
EMSR300_170,EMSR300,512.0,512.0,262144.0,0.0,0.0,254321.0,97.01576232910156,0.0,0.0,0.0,0.0,52844.0,20.15838623046875,209300.0,79.84161376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46943.0,18.458169006885,207378.0,81.541830993115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
EMSR300_171,EMSR300,512.0,512.0,262144.0,0.0,0.0,211698.0,80.75637817382812,0.0,0.0,707.0,0.2696990966796875,58425.0,22.287368774414062,201510.0,76.86996459960938,0.0,0.0,1315.0,0.5016326904296875,187.0,0.0713348388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,0.2612211735585598,19104.0,9.024175948757192,190611.0,90.03911232038092,0.0,0.0,1243.0,0.5871571767328931,187.0,0.0883333805704352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
EMSR300_172,EMSR300,512.0,512.0,262144.0,0.0,0.0,184829.0,70.50666809082031,0.0,0.0,13249.0,5.0540924072265625,11664.0,4.449462890625,193311.0,73.74229431152344,3538.0,1.349639892578125,36024.0,13.7420654296875,4358.0,1.662445068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9010.0,4.8747761444362085,8008.0,4.332653425598797,136855.0,74.04411645358682,626.0,0.3386914391139918,25972.0,14.051907438767724,4358.0,2.357855098496448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
EMSR300_173,EMSR300,512.0,512.0,262144.0,0.0,0.0,27131.0,10.349655151367188,0.0,0.0,20649.0,7.8769683837890625,730.0,0.278472900390625,137902.0,52.60543823242188,87389.0,33.33625793457031,15474.0,5.902862548828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,4.03597360952416,204.0,0.7519074121853231,21592.0,79.58423943090929,2744.0,10.113891858022187,1496.0,5.513987689359036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
EMSR300_174,EMSR300,512.0,512.0,262144.0,0.0,0.0,20705.0,7.898330688476562,0.0,0.0,25750.0,9.822845458984377,13551.0,5.1692962646484375,121099.0,46.19560241699219,42223.0,16.106796264648438,59152.0,22.564697265625,369.0,0.1407623291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,5.45761893262497,216.0,1.043226273846897,8023.0,38.74909442163729,3.0,0.0144892538034291,11192.0,54.054576189326255,141.0,0.6809949287611688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
EMSR300_175,EMSR300,512.0,512.0,262144.0,0.0,0.0,37334.0,14.241790771484377,0.0,0.0,41729.0,15.918350219726562,3849.0,1.4682769775390625,86274.0,32.910919189453125,1278.0,0.487518310546875,122388.0,46.68731689453125,1716.0,0.65460205078125,0.0,0.0,4910.0,1.873016357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,11.517651470509454,2072.0,5.549900894626882,16653.0,44.60545347404511,0.0,0.0,14309.0,38.32699416081856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
EMSR300_176,EMSR300,512.0,512.0,262144.0,0.0,0.0,41439.0,15.807723999023438,0.0,0.0,19992.0,7.6263427734375,547.0,0.2086639404296875,37409.0,14.270401000976562,0.0,0.0,71954.0,27.448272705078125,5814.0,2.217864990234375,0.0,0.0,126428.0,48.22845458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.0,7.538791959265426,547.0,1.320012548565361,26075.0,62.92381572914404,0.0,0.0,11133.0,26.86599580105697,560.0,1.3513839619681942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
EMSR300_177,EMSR300,512.0,512.0,262144.0,0.0,0.0,17304.0,6.6009521484375,0.0,0.0,3247.0,1.2386322021484375,66.0,0.025177001953125,14968.0,5.7098388671875,0.0,0.0,2881.0,1.0990142822265625,1488.0,0.567626953125,0.0,0.0,239494.0,91.35971069335938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2943.0,17.007628294036063,66.0,0.3814147018030513,11263.0,65.08899676375405,0.0,0.0,2705.0,15.632223763291725,84.0,0.4854368932038834,0.0,0.0,243.0,1.4042995839112344,0.0,0.0,0.0,0.0,0.0,0.0,105
EMSR300_178,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,105
EMSR300_179,EMSR300,512.0,512.0,262144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,106
EMSR300_18,EMSR300,512.0,512.0,262144.0,262144.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150837.0,57.53974914550781,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90
